date,title,location,surface,surfaceType,dollar,opp1,opp1_url,opp2,opp2_url,winner,opp1_set1,opp2_set1,opp1_set2,opp2_set2,opp1_set3,opp2_set3,opp1_set4,opp2_set4,opp1_set5,opp2_set5,opp1_rank,opp1_age,opp1_year_pro,opp1_weight,opp1_height,opp1_hand,opp1_first_serve,opp1_first_serve_points_won,opp1_second_serve_points_won,opp1_break_points_saved,opp1_service_points_won,opp1_total_service_points_won,opp1_first_serve_return_points_won,opp1_second_serve_return_points_won,opp1_break_points_converted,opp1_return_games_won,opp1_return_points_won,opp1_total_points_won,opp1_overall_ytd,opp1_grandslams_ytd,opp1_atpworld_ytd,opp1_tiebreaks_ytd,opp1_vs_top_10_ytd,opp1_finals_ytd,opp1_deciding_set_ytd,opp1_fifth_set_record_ytd,opp1_clay_ytd,opp1_grass_ytd,opp1_hard_ytd,opp1_carpet_ytd,opp1_indoor_ytd,opp1_outdoor_ytd,opp1_after_winning_first_set_ytd,opp1_after_losing_first_set_ytd,opp1_vs_right_handers_ytd,opp1_vs_left_handers_ytd,opp1_overall_career,opp1_grandslams_career,opp1_atpworld_career,opp1_tiebreaks_career,opp1_vs_top_10_career,opp1_finals_career,opp1_deciding_set_career,opp1_fifth_set_record_career,opp1_clay_career,opp1_grass_career,opp1_hard_career,opp1_carpet_career,opp1_indoor_career,opp1_outdoor_career,opp1_after_winning_first_set_career,opp1_after_losing_first_set_career,opp1_vs_right_handers_career,opp1_vs_left_handers_career,opp2_rank,opp2_age,opp2_year_pro,opp2_weight,opp2_height,opp2_hand,opp2_first_serve,opp2_first_serve_points_won,opp2_second_serve_points_won,opp2_break_points_saved,opp2_service_points_won,opp2_total_service_points_won,opp2_first_serve_return_points_won,opp2_second_serve_return_points_won,opp2_break_points_converted,opp2_return_games_won,opp2_return_points_won,opp2_total_points_won,opp2_overall_ytd,opp2_grandslams_ytd,opp2_atpworld_ytd,opp2_tiebreaks_ytd,opp2_vs_top_10_ytd,opp2_finals_ytd,opp2_deciding_set_ytd,opp2_fifth_set_record_ytd,opp2_clay_ytd,opp2_grass_ytd,opp2_hard_ytd,opp2_carpet_ytd,opp2_indoor_ytd,opp2_outdoor_ytd,opp2_after_winning_first_set_ytd,opp2_after_losing_first_set_ytd,opp2_vs_right_handers_ytd,opp2_vs_left_handers_ytd,opp2_overall_career,opp2_grandslams_career,opp2_atpworld_career,opp2_tiebreaks_career,opp2_vs_top_10_career,opp2_finals_career,opp2_deciding_set_career,opp2_fifth_set_record_career,opp2_clay_career,opp2_grass_career,opp2_hard_career,opp2_carpet_career,opp2_indoor_career,opp2_outdoor_career,opp2_after_winning_first_set_career,opp2_after_losing_first_set_career,opp2_vs_right_handers_career,opp2_vs_left_handers_career
2016.05.15,Nice,"Nice, France",,Clay,"520,070",Marco Cecchinato,/en/players/marco-cecchinato/cf01/overview,Ante Pavic,/en/players/ante-pavic/pc78/overview,1,7,6,6,4,0,0,0,0,0,0,187,24,2010,(78kg),(185cm),"Right-Handed, One-Handed Backhand",63%,66%,47%,60%,72%,59%,24%,41%,27%,10%,30%,45%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.176,0.000,0.000,0.000,1.000,0.100,0.375,0.000,0.118,0.000,377,27,,(96kg),(196cm),"Right-Handed, Two-Handed Backhand",60%,79%,58%,73%,88%,70%,23%,39%,8%,4%,31%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.333,0.000,0.429,0.000,0.000,0.200,0.000,0.000,0.333,0.200,0.000,0.000,0.300,0.500,0.111,0.222,0.250
2016.05.15,Nice,"Nice, France",,Clay,"520,070",Giovanni Lapentti,/en/players/giovanni-lapentti/l430/overview,Daniil Medvedev,/en/players/daniil-medvedev/mm58/overview,2,6,3,6,7,4,6,0,0,0,0,647,33,2002,(91kg),(193cm),"Right-Handed, Two-Handed Backhand",65%,48%,48%,64%,50%,48%,25%,44%,50%,11%,32%,41%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.576,0.000,0.000,0.231,0.333,0.250,0.333,0.435,0.000,0.375,0.326,0.640,0.069,0.326,0.286,99,20,2014,(80kg),(198cm),"Right-Handed, Two-Handed Backhand",59%,70%,48%,59%,76%,61%,35%,51%,35%,31%,41%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.250,0.000,0.000,0.400,0.000,0.333,0.500,0.600,0.000,0.600,0.400,0.800,0.200,0.571,0.333
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Andy Murray,/en/players/andy-murray/mc10/overview,Novak Djokovic,/en/players/novak-djokovic/d643/overview,2,6,3,1,6,2,6,4,6,0,0,1,29,2005,(84kg),(191cm),"Right-Handed, Two-Handed Backhand",60%,76%,54%,66%,85%,67%,34%,56%,45%,37%,42%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.784,0.815,0.734,0.627,0.556,0.677,0.705,0.719,0.705,0.857,0.788,0.778,0.785,0.783,0.932,0.418,0.782,0.786,2,29,2003,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",65%,73%,56%,68%,86%,67%,35%,59%,43%,34%,44%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.864,0.828,0.638,0.681,0.691,0.749,0.771,0.804,0.812,0.841,0.800,0.782,0.840,0.959,0.423,0.843,0.733
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Novak Djokovic,/en/players/novak-djokovic/d643/overview,Dominic Thiem,/en/players/dominic-thiem/tb69/overview,1,6,2,6,1,6,4,0,0,0,0,2,29,2003,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",65%,73%,56%,68%,86%,67%,35%,59%,43%,34%,44%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.864,0.828,0.638,0.681,0.691,0.749,0.771,0.804,0.812,0.841,0.800,0.782,0.840,0.959,0.423,0.843,0.733,8,23,2011,(82kg),(185cm),"Right-Handed, One-Handed Backhand",62%,74%,54%,60%,83%,66%,31%,50%,40%,24%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.598,0.625,0.521,0.510,0.250,0.700,0.631,0.600,0.702,0.529,0.524,0.000,0.500,0.622,0.861,0.302,0.609,0.533
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,Andy Murray,/en/players/andy-murray/mc10/overview,2,4,6,2,6,6,4,2,6,0,0,4,31,2002,(81kg),(183cm),"Right-Handed, One-Handed Backhand",58%,75%,56%,68%,86%,67%,29%,50%,39%,23%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.730,0.592,0.516,0.362,0.600,0.583,0.558,0.671,0.529,0.635,0.462,0.551,0.658,0.843,0.337,0.640,0.609,1,29,2005,(84kg),(191cm),"Right-Handed, Two-Handed Backhand",60%,76%,54%,66%,85%,67%,34%,56%,45%,37%,42%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.784,0.815,0.734,0.627,0.556,0.677,0.705,0.719,0.705,0.857,0.788,0.778,0.785,0.783,0.932,0.418,0.782,0.786
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Novak Djokovic,/en/players/novak-djokovic/d643/overview,Tomas Berdych,/en/players/tomas-berdych/ba47/overview,1,6,3,7,5,6,3,0,0,0,0,2,29,2003,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",65%,73%,56%,68%,86%,67%,35%,59%,43%,34%,44%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.864,0.828,0.638,0.681,0.691,0.749,0.771,0.804,0.812,0.841,0.800,0.782,0.840,0.959,0.423,0.843,0.733,10,31,2002,(91kg),(196cm),"Right-Handed, Two-Handed Backhand",57%,78%,51%,64%,85%,67%,29%,50%,39%,22%,37%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.657,0.714,0.630,0.547,0.295,0.433,0.583,0.714,0.646,0.699,0.657,0.600,0.609,0.672,0.874,0.260,0.656,0.661
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Andy Murray,/en/players/andy-murray/mc10/overview,Richard Gasquet,/en/players/richard-gasquet/g628/overview,1,5,7,7,6,6,0,6,2,0,0,1,29,2005,(84kg),(191cm),"Right-Handed, Two-Handed Backhand",60%,76%,54%,66%,85%,67%,34%,56%,45%,37%,42%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.784,0.815,0.734,0.627,0.556,0.677,0.705,0.719,0.705,0.857,0.788,0.778,0.785,0.783,0.932,0.418,0.782,0.786,18,30,2002,(75kg),(185cm),"Right-Handed, One-Handed Backhand",62%,71%,53%,61%,79%,64%,32%,52%,44%,29%,41%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.669,0.581,0.548,0.244,0.519,0.585,0.458,0.635,0.683,0.629,0.571,0.633,0.637,0.865,0.280,0.638,0.615
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,Albert Ramos-Vinolas,/en/players/albert-ramos-vinolas/r772/overview,1,6,2,6,1,7,6,0,0,0,0,4,31,2002,(81kg),(183cm),"Right-Handed, One-Handed Backhand",58%,75%,56%,68%,86%,67%,29%,50%,39%,23%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.730,0.592,0.516,0.362,0.600,0.583,0.558,0.671,0.529,0.635,0.462,0.551,0.658,0.843,0.337,0.640,0.609,27,28,2007,(80kg),(188cm),"Left-Handed, Two-Handed Backhand",63%,68%,51%,63%,77%,62%,30%,50%,41%,25%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.344,0.491,0.383,0.111,0.333,0.452,0.571,0.513,0.333,0.378,0.000,0.395,0.466,0.811,0.162,0.436,0.588
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Dominic Thiem,/en/players/dominic-thiem/tb69/overview,David Goffin,/en/players/david-goffin/gb88/overview,1,4,6,7,6,6,4,6,1,0,0,8,23,2011,(82kg),(185cm),"Right-Handed, One-Handed Backhand",62%,74%,54%,60%,83%,66%,31%,50%,40%,24%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.598,0.625,0.521,0.510,0.250,0.700,0.631,0.600,0.702,0.529,0.524,0.000,0.500,0.622,0.861,0.302,0.609,0.533,11,26,2009,(68kg),(180cm),"Right-Handed, Two-Handed Backhand",59%,71%,50%,62%,78%,63%,32%,54%,43%,31%,41%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.577,0.581,0.576,0.464,0.111,0.333,0.588,0.636,0.587,0.500,0.587,0.000,0.629,0.560,0.871,0.279,0.553,0.692
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Roberto Bautista Agut,/en/players/roberto-bautista-agut/bd06/overview,Novak Djokovic,/en/players/novak-djokovic/d643/overview,2,6,3,4,6,1,6,5,7,0,0,14,28,2005,(76kg),(183cm),"Right-Handed, Two-Handed Backhand",65%,69%,53%,64%,80%,64%,31%,53%,41%,28%,40%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.601,0.646,0.551,0.570,0.162,0.400,0.581,0.700,0.592,0.667,0.596,0.000,0.576,0.609,0.856,0.275,0.597,0.625,2,29,2003,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",65%,73%,56%,68%,86%,67%,35%,59%,43%,34%,44%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.864,0.828,0.638,0.681,0.691,0.749,0.771,0.804,0.812,0.841,0.800,0.782,0.840,0.959,0.423,0.843,0.733
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",John Isner,/en/players/john-isner/i186/overview,Andy Murray,/en/players/andy-murray/mc10/overview,2,6,7,4,6,3,6,0,0,0,0,19,31,2007,(108kg),(208cm),"Right-Handed, Two-Handed Backhand",69%,82%,55%,69%,93%,74%,23%,42%,32%,11%,30%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.618,0.618,0.580,0.623,0.261,0.455,0.576,0.318,0.524,0.635,0.643,0.000,0.538,0.633,0.837,0.305,0.620,0.610,1,29,2005,(84kg),(191cm),"Right-Handed, Two-Handed Backhand",60%,76%,54%,66%,85%,67%,34%,56%,45%,37%,42%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.784,0.815,0.734,0.627,0.556,0.677,0.705,0.719,0.705,0.857,0.788,0.778,0.785,0.783,0.932,0.418,0.782,0.786
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,Viktor Troicki,/en/players/viktor-troicki/t840/overview,1,7,6,6,7,6,3,6,2,0,0,4,31,2002,(81kg),(183cm),"Right-Handed, One-Handed Backhand",58%,75%,56%,68%,86%,67%,29%,50%,39%,23%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.730,0.592,0.516,0.362,0.600,0.583,0.558,0.671,0.529,0.635,0.462,0.551,0.658,0.843,0.337,0.640,0.609,29,30,2006,(86kg),(193cm),"Right-Handed, Two-Handed Backhand",61%,73%,49%,62%,79%,64%,29%,49%,38%,21%,37%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.538,0.581,0.444,0.497,0.130,0.333,0.574,0.517,0.508,0.549,0.548,0.000,0.573,0.526,0.851,0.237,0.526,0.614
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Kei Nishikori,/en/players/kei-nishikori/n552/overview,Richard Gasquet,/en/players/richard-gasquet/g628/overview,2,4,6,2,6,6,4,2,6,0,0,5,27,2007,(75kg),(178cm),"Right-Handed, Two-Handed Backhand",61%,72%,55%,67%,83%,66%,31%,54%,43%,30%,40%,53%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.679,0.682,0.643,0.588,0.369,0.550,0.773,0.737,0.718,0.596,0.681,1.000,0.709,0.672,0.907,0.362,0.678,0.691,18,30,2002,(75kg),(185cm),"Right-Handed, One-Handed Backhand",62%,71%,53%,61%,79%,64%,32%,52%,44%,29%,41%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.669,0.581,0.548,0.244,0.519,0.585,0.458,0.635,0.683,0.629,0.571,0.633,0.637,0.865,0.280,0.638,0.615
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Tomas Berdych,/en/players/tomas-berdych/ba47/overview,David Ferrer,/en/players/david-ferrer/f401/overview,1,6,3,7,5,6,3,0,0,0,0,10,31,2002,(91kg),(196cm),"Right-Handed, Two-Handed Backhand",57%,78%,51%,64%,85%,67%,29%,50%,39%,22%,37%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.657,0.714,0.630,0.547,0.295,0.433,0.583,0.714,0.646,0.699,0.657,0.600,0.609,0.672,0.874,0.260,0.656,0.661,21,34,2000,(73kg),(175cm),"Right-Handed, Two-Handed Backhand",62%,69%,53%,63%,79%,63%,32%,53%,41%,29%,40%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.676,0.718,0.618,0.520,0.319,0.510,0.650,0.656,0.719,0.661,0.646,0.467,0.615,0.688,0.899,0.313,0.684,0.619
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Albert Ramos-Vinolas,/en/players/albert-ramos-vinolas/r772/overview,Milos Raonic,/en/players/milos-raonic/r975/overview,1,6,2,6,4,6,4,0,0,0,0,27,28,2007,(80kg),(188cm),"Left-Handed, Two-Handed Backhand",63%,68%,51%,63%,77%,62%,30%,50%,41%,25%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.344,0.491,0.383,0.111,0.333,0.452,0.571,0.513,0.333,0.378,0.000,0.395,0.466,0.811,0.162,0.436,0.588,3,26,2008,(98kg),(196cm),"Right-Handed, Two-Handed Backhand",64%,80%,55%,69%,91%,71%,28%,49%,35%,18%,36%,53%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.683,0.716,0.634,0.616,0.333,0.421,0.611,0.615,0.620,0.651,0.708,0.000,0.706,0.677,0.863,0.282,0.703,0.543
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",David Goffin,/en/players/david-goffin/gb88/overview,Ernests Gulbis,/en/players/ernests-gulbis/g858/overview,1,4,6,6,2,6,2,6,3,0,0,11,26,2009,(68kg),(180cm),"Right-Handed, Two-Handed Backhand",59%,71%,50%,62%,78%,63%,32%,54%,43%,31%,41%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.577,0.581,0.576,0.464,0.111,0.333,0.588,0.636,0.587,0.500,0.587,0.000,0.629,0.560,0.871,0.279,0.553,0.692,151,28,2004,(85kg),(191cm),"Right-Handed, Two-Handed Backhand",55%,74%,48%,62%,76%,62%,26%,47%,36%,18%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.520,0.463,0.490,0.476,0.274,1.000,0.507,0.308,0.546,0.345,0.514,0.706,0.562,0.506,0.785,0.195,0.511,0.549
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Dominic Thiem,/en/players/dominic-thiem/tb69/overview,Marcel Granollers,/en/players/marcel-granollers/g710/overview,1,6,2,6,7,6,1,6,4,0,0,8,23,2011,(82kg),(185cm),"Right-Handed, One-Handed Backhand",62%,74%,54%,60%,83%,66%,31%,50%,40%,24%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.598,0.625,0.521,0.510,0.250,0.700,0.631,0.600,0.702,0.529,0.524,0.000,0.500,0.622,0.861,0.302,0.609,0.533,37,30,2003,(77kg),(191cm),"Right-Handed, Two-Handed Backhand",63%,69%,52%,60%,77%,63%,31%,48%,41%,22%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.486,0.384,0.444,0.154,0.571,0.545,0.688,0.490,0.370,0.440,0.000,0.433,0.465,0.784,0.143,0.428,0.696
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Aljaz Bedene,/en/players/aljaz-bedene/bh09/overview,Novak Djokovic,/en/players/novak-djokovic/d643/overview,2,2,6,3,6,3,6,0,0,0,0,101,27,2008,(72kg),(183cm),"Right-Handed, Two-Handed Backhand",58%,74%,49%,59%,77%,63%,28%,48%,37%,19%,36%,49%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.222,0.429,0.558,0.000,0.000,0.500,1.000,0.370,0.357,0.483,0.000,0.467,0.419,0.708,0.236,0.421,0.417,2,29,2003,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",65%,73%,56%,68%,86%,67%,35%,59%,43%,34%,44%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.864,0.828,0.638,0.681,0.691,0.749,0.771,0.804,0.812,0.841,0.800,0.782,0.840,0.959,0.423,0.843,0.733
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Ivo Karlovic,/en/players/ivo-karlovic/k336/overview,Andy Murray,/en/players/andy-murray/mc10/overview,2,1,6,4,6,6,7,0,0,0,0,20,37,2000,(104kg),(211cm),"Right-Handed, One-Handed Backhand",64%,82%,56%,73%,93%,73%,20%,39%,30%,7%,27%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.536,0.473,0.438,0.510,0.260,0.471,0.521,0.318,0.418,0.663,0.540,0.438,0.553,0.530,0.809,0.242,0.539,0.513,1,29,2005,(84kg),(191cm),"Right-Handed, Two-Handed Backhand",60%,76%,54%,66%,85%,67%,34%,56%,45%,37%,42%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.784,0.815,0.734,0.627,0.556,0.677,0.705,0.719,0.705,0.857,0.788,0.778,0.785,0.783,0.932,0.418,0.782,0.786
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Jeremy Chardy,/en/players/jeremy-chardy/ca12/overview,Stan Wawrinka,/en/players/stan-wawrinka/w367/overview,2,4,6,3,6,5,7,0,0,0,0,69,29,2005,(75kg),(188cm),"Right-Handed, Two-Handed Backhand",60%,75%,48%,61%,79%,64%,30%,50%,39%,23%,38%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.496,0.563,0.438,0.475,0.167,0.500,0.504,0.769,0.532,0.459,0.477,0.000,0.477,0.500,0.865,0.176,0.495,0.500,4,31,2002,(81kg),(183cm),"Right-Handed, One-Handed Backhand",58%,75%,56%,68%,86%,67%,29%,50%,39%,23%,38%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.636,0.730,0.592,0.516,0.362,0.600,0.583,0.558,0.671,0.529,0.635,0.462,0.551,0.658,0.843,0.337,0.640,0.609
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Marcel Granollers,/en/players/marcel-granollers/g710/overview,Rafael Nadal,/en/players/rafael-nadal/n409/overview,1,0,0,0,0,0,0,0,0,0,0,37,30,2003,(77kg),(191cm),"Right-Handed, Two-Handed Backhand",63%,69%,52%,60%,77%,63%,31%,48%,41%,22%,38%,50%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.486,0.384,0.444,0.154,0.571,0.545,0.688,0.490,0.370,0.440,0.000,0.433,0.465,0.784,0.143,0.428,0.696,9,30,2001,(85kg),(185cm),"Left-Handed, Two-Handed Backhand",70%,69%,54%,70%,81%,64%,35%,56%,45%,41%,44%,55%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.822,0.868,0.819,0.604,0.648,0.683,0.683,0.680,0.915,0.773,0.765,0.250,0.682,0.840,0.945,0.427,0.818,0.863
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Fernando Verdasco,/en/players/fernando-verdasco/v306/overview,Kei Nishikori,/en/players/kei-nishikori/n552/overview,2,3,6,4,6,6,3,6,2,4,6,42,33,2001,(87kg),(185cm),"Left-Handed, Two-Handed Backhand",64%,72%,50%,63%,80%,64%,31%,49%,38%,23%,38%,51%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.577,0.635,0.505,0.489,0.202,0.333,0.514,0.524,0.625,0.587,0.535,0.615,0.500,0.592,0.841,0.266,0.561,0.670,5,27,2007,(75kg),(178cm),"Right-Handed, Two-Handed Backhand",61%,72%,55%,67%,83%,66%,31%,54%,43%,30%,40%,53%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.679,0.682,0.643,0.588,0.369,0.550,0.773,0.737,0.718,0.596,0.681,1.000,0.709,0.672,0.907,0.362,0.678,0.691
2016.05.22,Roland Garros,"Paris, France",Outdoor,Clay,"16,008,750",Jo-Wilfried Tsonga,/en/players/jo-wilfried-tsonga/t786/overview,Ernests Gulbis,/en/players/ernests-gulbis/g858/overview,2,5,2,0,0,0,0,0,0,0,0,12,31,2004,(91kg),(188cm),"Right-Handed, Two-Handed Backhand",60%,78%,52%,69%,88%,68%,28%,48%,35%,21%,36%,52%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.683,0.755,0.636,0.578,0.345,0.522,0.642,0.625,0.642,0.710,0.689,0.800,0.699,0.677,0.885,0.344,0.673,0.754,151,28,2004,(85kg),(191cm),"Right-Handed, Two-Handed Backhand",55%,74%,48%,62%,76%,62%,26%,47%,36%,18%,34%,48%,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.520,0.463,0.490,0.476,0.274,1.000,0.507,0.308,0.546,0.345,0.514,0.706,0.562,0.506,0.785,0.195,0.511,0.549
